IDTARIFAV,CODARTICULO,DESCRIPCION,REFPROVEEDOR,PBRUTO,DTO,PNETO,PBRUTO2,DTO2,PNETO2,PRICEDATE,CODALMACEN,STOCK,STOCKDATE
1,171,Armani Attitude Pour Homme Edt 50ml,3605520301544,21666.67,40,13000,21647.06,15,18400,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,172,Armani Idole D'Armani Edp 30ml,3605520916342,10200,0,10200,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,173,Armani Code Luna Eau Sensuelle Edt 75ml,3605521444219,86000,50,43000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,174,Nicki Minaj Pink Friday Edp 100ml,719346165631,0,0,0,22526.32,5,21400,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,175,Mariah Careh M Luscious Pink Edp 100ml,719346121576,28000,0,28000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,176,Mariah Carey Forever Edp 100ml,719346131148,0,0,0,17052.63,5,16200,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,177,Mariah Carey M Edp 100ml,719346107808,0,0,0,17052.63,5,16200,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,178,Mariah Carey M Luscious Pink Edp 50ml,719346121569,8900,0,8900,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,179,Jlo Sunkissed Glow Edt 100ml,3414200429528,41666.67,40,25000,0,0,0,2024-06-20 18:04:48.640,RE,0,2025-09-29 09:21:32.397
1,180,Jlo Miami Glow Edt 100ml,3414201420302,41666.67,40,25000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,181,Jlo Blue Glow Edt 100ml,3607342104143,46666.67,40,28000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,182,Jlo Glow After Dark Edt 100ml,3414200144025,18500,0,18500,25714.29,30,18000.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,183,Jlo Glow Edt 100ml,3414200140027,41666.67,40,25000,0,0,0,2024-06-20 18:04:48.640,RE,0,2025-09-29 09:21:32.397
1,184,Jlo Live Luxe Edp 100ml,3414200123020,36666.67,40,22000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,185,Jlo Live Edp 100ml,3414200122023,36666.67,40,22000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,186,Jlo My Glow Edt 50ml,3414200663007,15857.14,30,11100,15882.35,15,13500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,187,Jlo Still Edp 100ml,3414200150026,38333.33,40,23000,0,0,0,2024-07-24 15:16:33.723,RE,0,2025-09-29 09:21:32.397
1,188,Jlo Deseo For Men Edt 100ml,3414200881012,11000,0,11000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,189,Jlo Live Platinum Ltd/Edition Edp 50ml,3414202796505,9400,0,9400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,190,Jlo Glow After Dark Edt 50ml,3414200144018,9400,0,9400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,191,Jlo Deseo Edp 50ml,3414200123037,9400,0,9400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,192,Jlo Blue Glow Edt 30ml,3607342103078,10625,20,8500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,193,Jlo Sunkissed Glow Edt 30ml,3414200429504,12875,20,10300,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,194,Jlo Deseo Edp 30ml,3414200123044,7500,0,7500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,195,Jlo Deseo Forever Edt 30ml,3414202517018,7500,0,7500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,196,Cerruti 1881 Black Pour Homme Edt 25ml,0688575181210,5200,0,5200,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,197,Cerruti 1881 Pour Homme Edt 100ml,688575003659,48000,0,48000,0,0,0,2024-02-20 11:41:48.317,RE,7,2025-09-29 09:21:32.397
1,198,Cerruti 1881 Black Pour Homme Edt 100ml,688575181180,21250,20,17000,19375,20,15500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,199,Cerruti 1881 Pour Femme Edt 100ml,688575134490,52000,0,52000,0,0,0,2024-02-20 11:41:48.317,RE,10,2025-09-29 09:21:32.397
1,200,Cerruti Pour Homme Edt 100ml,0688575196283,14300,0,14300,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,201,David Becham Intimately Men Edt 75ml,5012874248872,11250,20,9000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,202,David Becham Signature Ladies Edt 75ml,3661164002384,15833.33,40,9500,15833.33,40,9499.998,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,203,David Becham Pour Homme Edt 75ml,3607342292192,43333.33,70,13000,0,0,0,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,204,Fifty Cent Power Edt 100ml,049398960015,12750,20,10200,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,205,Usher Raymond UR Edt 100ml,098691048494,11000,30,7700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,206,Jil Sander Jil Edp 75ml,3414200813020,13750,20,11000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,207,Jil Sander For Men Edt 40ml,3414200801034,8400,0,8400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,208,Juicy Couture Dirty English M Edt 100ml,098691045448,68571.43,30,48000,11857.14,30,8299.998,2025-02-13 12:50:00.490,RE,0,2025-09-29 09:21:32.397
1,209,Lanvin Avant Garde Edt 100ml,3386460037242,10100,0,10100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,210,Lanvin L'Homme Edt 100ml,3386461515732,13800,0,13800,13857.14,30,9700,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,211,Lanvin Oxygene Pour Homme Edt 100ml,3139093035228,0,0,0,25000,40,15000,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,212,Lalique Pour Homme Edp 125ml,3454960007468,57000,0,57000,15500,0,15500,2024-02-13 19:12:50.870,RE,0,2025-09-29 09:21:32.397
1,213,Lalique Hommage A L'Homme Edt 100ml,3454960026483,72000,0,72000,19500,0,19500,2024-02-13 19:12:50.870,RE,0,2025-09-29 09:21:32.397
1,214,Lalique Le Parfum Edp 100ml,3454960020917,62000,0,62000,0,0,0,2024-02-13 19:12:50.870,RE,0,2025-09-29 09:21:32.397
1,215,Lalique Fleur De Cristal Edp 100ml,3454960025646,62000,0,62000,16500,0,16500,2024-02-13 19:12:50.870,RE,0,2025-09-29 09:21:32.397
1,216,Lalique Nilang Edp 100ml,3454960026261,62000,0,62000,16500,0,16500,2024-02-13 19:12:50.870,RE,0,2025-09-29 09:21:32.397
1,217,Loewe Solo Cologne Intense P/H 75ml,8426017028554,12900,0,12900,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,218,Loewe 7 Pour Homme Edt 100ml,8426017032803,13800,0,13800,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,219,Loewe Solo Absoluto Pour Homme Edt 125ml,8426017034005,17400,0,17400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,220,Kim Kardashian Glam Edp 100ml,049398967663,29285.71,30,20500,27857.14,0,27857.14,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,221,Kim Kardashian Edp 100ml,049398967014,20000,20,16000,19333.33,25,14500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,222,Kim Kardashian Gold Edp 100ml,049398967243,23333.33,40,14000,22500,40,13500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,223,Lady Gaga Fame Black Fluid Edp 100ml,3607342539914,13285.71,30,9300,13285.71,30,9299.997,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,224,Bebe Edp 100ml,085715135001,16200,0,16200,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,225,Ted Lapidus Creation Edt 100ml,3355992006057,14000,30,9800,14000,30,9800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,226,Halston Z Edt 75ml,716393980446,40000,70,12000,0,0,0,2025-04-17 11:26:26.650,RE,0,2025-09-29 09:21:32.397
1,227,Swarovski Aura Crystal Touch Make-Up 2g,3439609002417,10700,0,10700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,228,Swarovski Aura Crystal Gloss MakeUp 1.3g,3439609002219,10700,0,10700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,232,Amouage Dia Woman Edp 100ml,701666200086,270000,60,108000,311250,20,249000,2024-09-25 21:18:02.987,RE,0,2025-09-29 09:21:32.397
1,233,Amouage Dia Man Edp 100ml,701666200963,270000,50,135000,311250,20,249000,2025-03-28 11:11:54.073,RE,0,2025-09-29 09:21:32.397
1,234,Amouage Gold Man Edp 100ml,701666040965,546000,0,546000,0,0,0,2025-09-15 15:02:31.640,RE,0,2025-09-29 09:21:32.397
1,235,Amouage Gold Woman Edp 100ml,701666040064,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,236,Amouage Ubar Woman Edp 100ml,701666080060,258000,50,129000,55000,0,55000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,237,Amouage Interlude Woman Edp 100ml,701666115120,270000,50,135000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,238,Amouage Interlude Man Edp 100ml,701666115922,270000,10,243000,342500,20,274000,2025-04-03 12:12:14.720,RE,0,2025-09-29 09:21:32.397
1,239,Amouage Jubilation XXV Man Edp 100ml,701666111979,492000,50,246000,0,0,0,2025-08-25 11:50:13.360,RE,3,2025-09-29 09:21:32.397
1,240,Amouage Lyric Woman Edp 100ml,701666111139,298000,50,149000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,241,Amouage Jubilation 25 Woman Edp 100ml,701666111078,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,242,Amouage Memoir Woman Edp 100ml,701666113126,250000,60,100000,55000,0,55000,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,243,Amouage Honour Woman Edp 100ml,701666114123,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,244,Amouage Ciel Man Edp 100ml,701666111993,250000,60,100000,55000,0,55000,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,245,Amouage Epic Woman Edp 100ml,701666112129,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.360,RE,1,2025-09-29 09:21:32.397
1,246,Amouage Reflection Woman Edp 100ml,701666111177,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.360,RE,1,2025-09-29 09:21:32.397
1,247,Amouage Ciel Woman Edp 100ml,701666111092,250000,50,125000,55000,0,55000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,248,Amouage Silver Man Edp 100ml,701666110958,257500,60,103000,55000,0,55000,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,249,Amouage Lyric Man Edp 100ml,701666111917,270000,50,135000,311250,20,249000,2025-08-25 11:50:13.360,RE,4,2025-09-29 09:21:32.397
1,250,Amouage Reflection Man Edp 100ml,701666112051,546000,0,546000,0,0,0,2025-09-15 15:02:31.640,RE,0,2025-09-29 09:21:32.397
1,251,Amouage Epic Man Edp 100ml,701666112921,270000,50,135000,311250,20,249000,2025-08-25 11:50:13.360,RE,0,2025-09-29 09:21:32.397
1,252,Amouage Memoir Man Edp 100ml,701666026952,244000,50,122000,311250,20,249000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,253,Amouage Opus VI Edp 100ml,701666250067,270000,50,135000,311250,20,249000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,254,Amouage Opus III Edp 100ml,701666024217,270000,60,108000,55000,0,55000,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,255,Amouage Opus II Edp 100ml,701666024200,270000,50,135000,55000,0,55000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,256,Amouage Opus I Edp 100ml,701666024194,270000,60,108000,55000,0,55000,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,257,Amouage Opus IV Edp 100ml,701666028888,270000,50,135000,55000,0,55000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,258,Amouage Opus V Edp 100ml,701666028918,270000,50,135000,311250,20,249000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,259,Bond 9 I Love NY Mothers Day Edp 100ml,890766621003,205000,40,123000,0,0,0,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,260,Bond 9 I LoveNY MariageEquality Edp100ml,890766643005,205000,40,123000,0,0,0,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,261,Bond 9 Union Square Edp 100ml,890766311010,205000,40,123000,0,0,0,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,262,Bond 9 Perfumista Avenue Edp 100ml,890766051107,273500,0,273500,299500,0,299500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,263,Bond 9 Hamptons Ladies Edp 100ml,890766233008,72285.71,30,50600,59714.29,30,41800.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,264,Bond 9 Bleecker Street Ladies Edp 100ml,890766243007,59714.29,30,41800,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,265,Bond 9 I Love NY For Her Edp 100ml,890766601005,205000,40,123000,0,0,0,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,266,Bond 9 Brooklyn Ladies Edp 100ml,890766332008,72285.71,30,50600,59714.29,30,41800.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,267,Bond 9 I Love New York For All Edp 100ml,890766603009,102857.14,30,72000,85076.92,35,55300,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,268,Bond 9 Scent Of Peace For Him Edp 100ml,890766522003,102142.86,30,71500,84428.57,30,59099.999,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,269,Bond 9 Central Park South Edp 100ml,890766491002,205000,40,123000,0,0,0,2024-09-25 21:18:02.990,RE,0,2025-09-29 09:21:32.397
1,270,Bond 9 Sag Habour Edp 100ml,890766463009,74285.71,30,52000,74285.71,30,51999.997,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,271,Bond 9 Broadway Nite Ladies Edp 100ml,890766011002,221666.67,40,133000,140714.29,0,140714.29,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,272,Bond 9 Eau De Noho Ladies Edp 100ml,890766031000,166666.67,40,100000,85076.92,35,55300,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,273,Bond 9 I Love NY Earth Day,890766613008,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,274,Bond 9 Lexington Avenue Edp 100ml,890766321019,59714.29,30,41800,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,275,Bond 9 Scent Of Peace Ladies Edp 100ml,890766253006,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,276,Bond 9 Manhattan Edp 100ml,890766473008,85000,30,59500,85076.92,35,55300,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,277,Bond 9 West Side Ladies Edp 100ml,890766273004,102857.14,30,72000,85076.92,35,55300,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,278,Bond 9 Chez Bond Unisex,890766102007,59714.29,30,41800,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,279,Bond 9 Madison Square Park Edp 100ml,890766421009,85000,30,59500,85076.92,35,55300,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,280,Bond 9 Wall Street Unisex Edp 100ml,890766213000,418333.33,40,251000,105000,50,52500,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,281,Bond 9 Andy Warhol Men Edp 100ml,890766443001,73714.29,30,51600,73714.29,30,51600.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,282,Bond 9 Harrods Ladies Edp 100ml,890766700104,73714.29,30,51600,73714.29,30,51600.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,283,Bond 9 Harrods Men Edp 100ml,890766700203,59714.29,30,41800,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,284,Bond 9 Andy Warhol Success L Edp 100ml,890766353003,45100,0,45100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,285,Bond 9 New York Amber Unisex Edp 100ml,890766433002,134000,50,67000,110714.29,30,77500.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,286,Bond 9 New York Fling Ladies Edp 100ml,890766061007,52500,0,52500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,287,Bond 9 Washington Square Ladies Edp100ml,890766401001,161666.67,40,97000,85076.92,35,55300,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,288,Bond 9 Eau De New York Unisex Edp 100ml,890766183006,108571.43,30,76000,85076.92,35,55300,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,289,Bond 9 High Line Unisex  Edp 100ml,890766373001,188000,50,94000,0,0,0,2024-02-28 13:46:22.387,RE,0,2025-09-29 09:21:32.397
1,290,Bond 9 Astor Place Ladies Edp 100ml,890766341000,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,291,Bond 9 I Love NY For Him Edp 100ml,890766602002,166666.67,40,100000,85076.92,35,55300,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,292,Bond 9 Andy Warhol Union Square Edp100ml,890766311003,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,293,Bond 9 New York Oud Unisex Edp 100ml,890766413004,117428.57,0,117428.57,97000,30,67900,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,294,Bond 9 Nuits De Noho Edp 100ml,890766071006,418333.33,40,251000,74285.71,30,51999.997,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,295,Bond 9 Cooper Square Ladies Edp 100ml,890766392002,73714.29,30,51600,73714.29,30,51600.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,296,Bond 9 Andy Warhol Lexington L Edp100ml,890766321002,73714.29,30,51600,73714.29,30,51600.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,297,Bond 9 Gramercy Park Ladies Edp 100ml,890766143000,186666.67,40,112000,0,0,0,2024-07-24 15:16:33.727,RE,0,2025-09-29 09:21:32.397
1,298,Bond 9 Andy Warhol SilverLadies Edp100ml,890766303008,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,299,Bond 9 Bond No. 9 Perfume Edp 100ml,890766363002,119000,0,119000,87857.14,30,61499.998,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,300,Bond 9 China Town Ladies Edp 100ml,890766221005,73714.29,30,51600,73714.29,30,51600.003,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,301,Bond 9 Chelsea Flowers Ladies Edp 100ml,890766021001,205000,40,123000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,302,Bond 9 New York Musk Edp 100ml,890766048305,418333.33,40,251000,0,0,0,2024-09-25 21:18:02.993,RE,0,2025-09-29 09:21:32.397
1,303,Bond 9 I Love NY Fathers Day Edp 100ml,890766632009,188000,50,94000,0,0,0,2024-02-28 13:46:22.387,RE,0,2025-09-29 09:21:32.397
1,304,Bond 9 I Love NY For All Edp 50ml,890766600350,161666.67,40,97000,0,0,0,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,305,Tom Ford Black Orchid Edp 100ml,888066000079,194000,0,194000,194000,25,145500,2025-05-15 16:18:30.757,RE,22,2025-09-29 09:21:32.397
1,306,Tom Ford White Patchouli Edp 100ml,888066002523,194000,0,194000,159500,0,159500,2024-12-19 16:28:16.180,RE,1,2025-09-29 09:21:32.397
1,307,Tom Ford White Patchouli Edp 50ml,888066002509,134000,50,67000,49500,10,44550,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,308,Tom Ford White Patchouli Edp 30ml,888066002493,86000,50,43000,32500,40,19500,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,309,Tom Ford Black Orchid Edp 50ml,888066000062,138000,0,138000,114500,0,114500,2024-12-19 16:26:55.413,RE,0,2025-09-29 09:21:32.397
1,310,Tom Ford Black Orchid Edp 30ml,888066000055,92000,0,92000,72500,0,72500,2024-12-19 16:26:55.413,RE,0,2025-09-29 09:21:32.397
1,311,Tom Ford For Men Edt 100ml,888066001052,126000,0,126000,101500,0,101500,2024-12-19 16:26:55.413,RE,0,2025-09-29 09:21:32.397
1,312,Tom Ford For Men Edt 50ml,888066001021,90000,50,45000,34000,10,30600,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,313,Tom Ford Extreme For Men Edt 50ml,888066001144,128000,50,64000,48000,10,43200,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,314,Tom Ford Sahara Noir Edp 50ml,888066014991,32000,0,32000,40166.67,40,24100.002,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,315,Tom Ford Violet Blonde Edp 100ml,888066008877,55000,0,55000,55058.82,15,46800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,316,Tom Ford Violet Blonde Edp 50ml,888066008860,122000,50,61000,42500,40,25500,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,317,Tom Ford Grey Vetiver Edp 100ml,888066007795,174500,0,174500,138500,0,138500,2024-12-19 16:26:55.413,RE,3,2025-09-29 09:21:32.397
1,318,Tom Ford Grey Vetiver Edp 50ml,888066006743,126000,0,126000,100500,0,100500,2024-12-19 16:26:55.413,RE,0,2025-09-29 09:21:32.397
1,319,Tom Ford Noir Edp 100ml,888066015509,174500,0,174500,138500,0,138500,2024-12-19 16:26:55.413,RE,2,2025-09-29 09:21:32.397
1,320,Tom Ford Violet Blonde Edp 30ml,888066008853,74000,50,37000,28333.33,40,16999.998,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,321,Tom Ford Noir Edt 100ml,888066027519,140000,50,70000,51000,0,51000,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,322,TF PB Noir Edp 250ml,888066000536,196000,0,196000,196111.11,10,176499.999,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,323,TF PB Azure Lime Edp 250ml,888066006378,676000,50,338000,165000,10,148500,2024-09-25 21:18:02.997,RE,1,2025-09-29 09:21:32.397
1,324,TF PB Italian Cypress Edp 250ml,888066004787,676000,50,338000,0,0,0,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,325,TF PB Jasmin Rouge Edp 250ml,888066012348,279285.71,30,195500,277857.14,0,277857.14,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,326,TF PB Oud Fleur Edp 250ml,888066028462,217222.22,10,195500,206000,5,195700,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,327,TF PB Neroli Portofino Edp 250ml,888066008464,676000,50,338000,0,0,0,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,328,TF PB Tuscan Leather Edp 250ml,888066000154,195000,10,175500,165555.56,10,149000.004,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,329,TF PB Champaca Absolute Edp 250ml,888066003346,240000,10,216000,206000,5,195700,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,330,TF PB Lavender Palm Edp 250ml,888066008747,676000,50,338000,0,0,0,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,331,TF PB Black Violet Edp 250ml,888066000215,279285.71,30,195500,277857.14,0,277857.14,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,332,TF PB Neroli Portofino Edp 100ml,888066008457,400500,0,400500,294500,0,294500,2024-12-19 16:23:08.433,RE,1,2025-09-29 09:21:32.397
1,333,TF PB Tuscan Leather Edp 100ml,888066004459,400500,0,400500,294500,0,294500,2024-12-19 16:23:08.433,RE,5,2025-09-29 09:21:32.397
1,334,TF PB Neroli Portofino Edp 50ml,888066008433,296000,0,296000,209500,0,209500,2024-12-19 16:23:08.433,RE,0,2025-09-29 09:21:32.397
1,335,TF PB Oud Fleur Edp 50ml,888066028455,224000,50,112000,92555.56,10,83300,2024-09-25 21:18:02.997,RE,0,2025-09-29 09:21:32.397
1,336,TF PB Ombre De Hyacinth Edp 50ml,888066015561,224000,50,112000,92555.56,10,83300,2024-09-25 21:18:03.000,RE,0,2025-09-29 09:21:32.397
1,337,TF PB Black Violet Edp 50ml,888066000222,117777.78,10,106000,105529.41,15,89700,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,338,TF PB Cafe Rose Edp 50ml,888066015585,286000,50,143000,95000,10,85500,2024-09-25 21:18:03.000,RE,0,2025-09-29 09:21:32.397
1,339,TF PB Bois Marocain Edp 50ml,888066005388,224000,50,112000,92555.56,10,83300,2024-09-25 21:18:03.000,RE,0,2025-09-29 09:21:32.397
1,340,TF PB Italian Cypress Edp 50ml,888066004756,105555.56,10,95000,105529.41,15,89700,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,341,TF PB Tobacco Oud Edp 50ml,888066028363,296000,0,296000,209500,0,209500,2024-12-19 16:23:08.433,RE,1,2025-09-29 09:21:32.397
